league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,_league_id,_season,_stat_type,_scraped_at
ITA-Serie A,2526,Torino,Guillermo Maripán,CHI,DF,31,1994,27,2145,79,62.7,23.8,24,84,20,3,41,10,1.15,25,37,-12,-0.5,-0.01,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Gvidas Gineitis,LTU,MF,21,2004,29,1756,61,51.3,19.5,23,72,8,6,17,5,1.31,19,32,-13,-0.67,-0.34,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Ivan Ilić,SRB,MF,24,2001,8,416,52,12.2,4.6,5,67,1,3,28,17,1.63,3,5,-2,-0.43,0.08,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Kristjan Asllani,ALB,MF,23,2002,15,1129,75,33.0,12.5,13,82,5,2,29,4,1.27,13,20,-7,-0.56,-0.09,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Lapo Siviero,ITA,GK,18,2006,0,,,,,0,,0,0,,21,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Luca Marianucci,ITA,DF,21,2004,10,575,58,16.8,6.4,6,82,4,4,22,5,1.5,9,10,-1,-0.16,0.41,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Marcus Pedersen,NOR,"MF,DF",25,2000,29,2134,74,62.4,23.7,23,85,15,6,32,4,1.21,31,35,-4,-0.17,0.88,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Matteo Prati,ITA,MF,21,2003,13,614,47,18.0,6.8,7,66,0,6,26,2,1.46,7,10,-3,-0.44,0.07,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Mattia Pellini,ITA,DF,18,2007,0,,,,,0,,0,0,,6,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Mihai Popa,ROU,GK,24,2000,0,,,,,0,,0,0,,21,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Niels Nkounkou,FRA,"MF,DF",24,2000,11,355,32,10.4,3.9,3,71,0,8,18,14,1.0,6,7,-1,-0.25,0.28,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Nikola Vlašić,CRO,"MF,FW",27,1997,37,3043,82,89.0,33.8,36,84,23,1,33,0,1.19,37,57,-20,-0.59,-0.83,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Rafel Obrador,ESP,MF,21,2004,16,1116,70,32.6,12.4,14,77,4,2,23,0,1.38,18,20,-2,-0.16,0.5,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Saba Sazonov,GEO,DF,23,2002,0,,,,,0,,0,0,,4,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Sandro Kulenović,CRO,FW,25,1999,13,300,23,8.8,3.3,3,59,0,10,12,3,1.54,3,5,-2,-0.6,-0.11,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Saúl Coco,EQG,DF,26,1999,35,3088,88,90.3,34.3,35,88,33,0,,1,1.2,39,55,-16,-0.47,0.35,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Sergiu Perciun,MDA,MF,19,2006,0,,,,,0,,0,0,,5,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Tommaso Gabellini,ITA,FW,18,2006,0,,,,,0,,0,0,,5,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Valentino Lazaro,AUT,MF,29,1996,31,2252,73,65.8,25.0,26,82,15,5,24,7,1.1,23,48,-25,-1.0,-1.46,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Wisdom Acquah,ITA,FW,18,2007,0,,,,,0,,0,0,,4,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Zakaria Aboukhlal,MAR,MF,25,2000,15,511,34,14.9,5.7,6,59,0,9,18,5,0.53,2,11,-9,-1.59,-1.28,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Zalán Kugyela,HUN,FW,18,2007,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Zanos Savva,CYP,FW,19,2005,0,,,,,0,,0,0,,3,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Abdoulaye Camara,FRA,MF,16,2008,1,12,12,0.4,0.1,0,,0,1,12,28,0.0,0,0,0,0.0,0.08,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Adam Buksa,POL,FW,29,1996,25,922,37,27.0,10.2,6,75,1,19,25,2,1.24,11,14,-3,-0.29,-0.29,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Alessandro Nunziante,ITA,GK,18,2007,0,,,,,0,,0,0,,24,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Alessandro Zanoli,ITA,MF,24,2000,19,1280,67,37.4,14.2,16,75,1,3,26,1,1.16,16,18,-2,-0.14,-0.1,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Arthur Atta,FRA,MF,22,2003,32,2557,80,74.8,28.4,29,85,19,3,31,0,1.34,31,36,-5,-0.18,-0.38,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Branimir Mlacic,CRO,DF,18,2007,7,166,24,4.9,1.8,2,49,0,5,14,8,1.43,2,0,2,1.08,1.22,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Christian Kabasele,BEL,DF,34,1991,30,2247,75,65.7,25.0,28,80,16,2,9,7,1.23,28,29,-1,-0.04,0.11,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Daniele Padelli,ITA,GK,39,1985,2,180,90,5.3,2.0,2,90,2,0,,33,0.5,1,2,-1,-0.5,-0.44,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,David Pejičić,SVN,MF,18,2007,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Gioele Venuti,ITA,GK,16,2009,0,,,,,0,,0,0,,5,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Giulio Vincinati,ITA,FW,17,2007,0,,,,,0,,0,0,,3,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Hassane Kamara,CIV,"MF,DF",31,1994,26,1861,72,54.4,20.7,22,80,10,4,25,3,1.35,26,26,0,0.0,0.17,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Idrissa Guèye,SEN,FW,18,2006,19,421,22,12.3,4.7,1,81,0,18,19,16,0.95,3,6,-3,-0.64,-0.64,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Iker Bravo,ESP,FW,20,2005,8,206,26,6.0,2.3,3,55,0,5,8,7,1.38,2,2,0,0.0,0.08,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Jakub Piotrowski,POL,MF,27,1997,33,1696,51,49.6,18.8,20,70,4,13,23,2,1.33,21,23,-2,-0.11,-0.05,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Jesper Karlström,SWE,MF,30,1995,36,3146,87,92.0,35.0,36,87,29,0,,0,1.28,39,45,-6,-0.17,-1.16,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Jordan Zemura,ZIM,"MF,DF",25,1999,17,1127,66,33.0,12.5,13,81,8,4,19,8,1.12,14,16,-2,-0.16,-0.12,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Juan Arizala,COL,MF,19,2005,10,191,19,5.6,2.1,1,59,0,9,15,6,1.2,4,2,2,0.94,1.08,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Jurgen Ekkelenkamp,NED,MF,25,2000,31,2186,71,63.9,24.3,27,78,5,4,22,4,1.35,29,30,-1,-0.04,0.1,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Keinan Davis,ENG,FW,27,1998,30,2065,69,60.4,22.9,27,74,9,3,20,0,1.4,31,28,3,0.13,0.53,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Kingsley Ehizibue,NED,"MF,DF",30,1995,32,1811,57,53.0,20.1,20,82,10,12,14,5,1.5,25,23,2,0.1,0.38,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Lennon Miller,SCO,MF,18,2006,24,996,42,29.1,11.1,9,74,1,15,22,13,1.25,19,14,5,0.45,0.75,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Maduka Okoye,NGA,GK,25,1999,30,2616,87,76.5,29.1,30,87,29,0,,1,1.37,37,32,5,0.17,1.07,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Matteo Palma,GER,DF,17,2008,5,120,24,3.5,1.3,1,45,0,4,19,12,1.0,1,3,-2,-1.5,-1.47,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Nicolò Bertola,ITA,"DF,MF",22,2003,28,1763,63,51.5,19.6,18,82,11,10,28,5,1.46,24,25,-1,-0.05,0.06,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Nicolò Zaniolo,ITA,"FW,MF",26,1999,32,2257,71,66.0,25.1,28,77,10,4,23,0,1.34,29,27,2,0.08,0.47,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Oier Zarraga,ESP,MF,26,1999,24,475,20,13.9,5.3,2,83,1,22,14,14,1.71,5,10,-5,-0.95,-1.01,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Oumar Solet,FRA,DF,25,2000,35,2959,85,86.5,32.9,34,87,31,1,16,1,1.31,39,42,-3,-0.09,-0.09,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Razvan Sava,ROU,GK,23,2002,7,620,89,18.1,6.9,6,90,6,1,80,27,1.14,7,14,-7,-1.02,-1.14,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Rui Modesto,ANG,MF,25,1999,3,119,40,3.5,1.3,0,,0,3,40,14,1.0,1,2,-1,-0.76,-0.7,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Saba Goglichidze,GEO,DF,21,2004,8,424,53,12.4,4.7,4,90,4,4,16,11,2.13,6,7,-1,-0.21,-0.15,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Sandi Lovrić,SVN,MF,27,1998,6,161,27,4.7,1.8,1,60,0,5,20,14,0.67,2,5,-3,-1.68,-1.68,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Thomas Kristensen,DEN,DF,23,2002,28,2472,88,72.3,27.5,28,88,25,0,,2,1.36,33,31,2,0.07,0.55,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Udinese,Vakoun Bayo,CIV,FW,28,1997,15,453,30,13.2,5.0,4,63,0,11,18,14,1.07,8,11,-3,-0.6,-0.6,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
